fingerprint,seed,omitted_target_family,source_slice,evaluated_source_family,method,eligible,successes,asr,asr_query_auc,normalized_action_entropy,query_budget
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,exact_source,classical_cnn,random_action,369,13,0.03523035,0.01417344,0.99944070,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,exact_source,classical_cnn,score_greedy,369,13,0.03523035,0.01455285,0.99967263,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,exact_source,modern_cnn,bandit_action,361,7,0.01939058,0.01393352,0.99489705,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,exact_source,modern_cnn,gradient_bc_groupdro_ppo_stochastic,361,19,0.05263158,0.02512465,0.92236547,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,exact_source,modern_cnn,gradient_bc_only_stochastic,361,18,0.04986150,0.02315789,0.96246221,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,exact_source,modern_cnn,ppo_only_stochastic,361,13,0.03601108,0.01542936,0.99781395,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,exact_source,modern_cnn,random_action,361,14,0.03878116,0.01623269,0.99948609,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,exact_source,modern_cnn,score_greedy,361,15,0.04155125,0.01808864,0.99965521,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,seen_family_new_instance,classical_cnn,bandit_action,183,4,0.02185792,0.01693989,0.99259471,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,10,0.05464481,0.02786885,0.92131849,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,8,0.04371585,0.02491803,0.96078935,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,6,0.03278689,0.01530055,0.99737021,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,seen_family_new_instance,classical_cnn,random_action,183,8,0.04371585,0.01890710,0.99894474,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,seen_family_new_instance,classical_cnn,score_greedy,183,8,0.04371585,0.01661202,0.99950096,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,seen_family_new_instance,modern_cnn,bandit_action,182,2,0.01098901,0.00923077,0.99165323,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,seen_family_new_instance,modern_cnn,gradient_bc_groupdro_ppo_stochastic,182,9,0.04945055,0.02060440,0.92082717,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,seen_family_new_instance,modern_cnn,gradient_bc_only_stochastic,182,9,0.04945055,0.01741758,0.96113988,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,seen_family_new_instance,modern_cnn,ppo_only_stochastic,182,6,0.03296703,0.01329670,0.99710968,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,seen_family_new_instance,modern_cnn,random_action,182,7,0.03846154,0.01313187,0.99887090,50
e88a7d30f50117d96bfd02a591d9142b3b38972f0d02c7756e026f4bd3deb25d,53,transformer,seen_family_new_instance,modern_cnn,score_greedy,182,8,0.04395604,0.01087912,0.99927247,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,exact_source,classical_cnn,bandit_action,369,5,0.01355014,0.01092141,0.99621984,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,16,0.04336043,0.01615176,0.92804273,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,exact_source,classical_cnn,gradient_bc_only_stochastic,369,12,0.03252033,0.01674797,0.96366995,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,exact_source,classical_cnn,ppo_only_stochastic,369,10,0.02710027,0.01322493,0.99849359,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,exact_source,classical_cnn,random_action,369,10,0.02710027,0.01186992,0.99941658,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,exact_source,classical_cnn,score_greedy,369,11,0.02981030,0.01205962,0.99965756,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,exact_source,modern_cnn,bandit_action,361,7,0.01939058,0.01481994,0.99461930,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,exact_source,modern_cnn,gradient_bc_groupdro_ppo_stochastic,361,14,0.03878116,0.01828255,0.92725584,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,exact_source,modern_cnn,gradient_bc_only_stochastic,361,17,0.04709141,0.02290859,0.96353454,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,exact_source,modern_cnn,ppo_only_stochastic,361,15,0.04155125,0.01698061,0.99800523,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,exact_source,modern_cnn,random_action,361,13,0.03601108,0.01819945,0.99930104,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,exact_source,modern_cnn,score_greedy,361,13,0.03601108,0.01969529,0.99969631,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,seen_family_new_instance,classical_cnn,bandit_action,183,4,0.02185792,0.01704918,0.99101793,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,9,0.04918033,0.02748634,0.92631041,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,9,0.04918033,0.02114754,0.96449963,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,7,0.03825137,0.02191257,0.99789297,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,seen_family_new_instance,classical_cnn,random_action,183,7,0.03825137,0.02049180,0.99863119,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,seen_family_new_instance,classical_cnn,score_greedy,183,7,0.03825137,0.02191257,0.99934535,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,seen_family_new_instance,modern_cnn,bandit_action,182,1,0.00549451,0.00346154,0.99224328,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,seen_family_new_instance,modern_cnn,gradient_bc_groupdro_ppo_stochastic,182,9,0.04945055,0.02038462,0.92942256,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,seen_family_new_instance,modern_cnn,gradient_bc_only_stochastic,182,9,0.04945055,0.02038462,0.96605923,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,seen_family_new_instance,modern_cnn,ppo_only_stochastic,182,6,0.03296703,0.01505495,0.99775921,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,seen_family_new_instance,modern_cnn,random_action,182,6,0.03296703,0.01285714,0.99863414,50
3171c24c357ce53bb36f2a98eb240e45eeadd705e67fd3e522cca3dff8cc2896,67,transformer,seen_family_new_instance,modern_cnn,score_greedy,182,6,0.03296703,0.01428571,0.99950154,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,exact_source,classical_cnn,bandit_action,369,5,0.01355014,0.01108401,0.99492391,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,17,0.04607046,0.01661247,0.87064153,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,exact_source,classical_cnn,gradient_bc_only_stochastic,369,13,0.03523035,0.01493225,0.96129856,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,exact_source,classical_cnn,ppo_only_stochastic,369,10,0.02710027,0.01279133,0.99749576,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,exact_source,classical_cnn,random_action,369,11,0.02981030,0.01422764,0.99939781,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,exact_source,classical_cnn,score_greedy,369,11,0.02981030,0.01271003,0.99966584,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,exact_source,modern_cnn,bandit_action,361,4,0.01108033,0.00775623,0.99525053,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,exact_source,modern_cnn,gradient_bc_groupdro_ppo_stochastic,361,19,0.05263158,0.02024931,0.87068432,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,exact_source,modern_cnn,gradient_bc_only_stochastic,361,16,0.04432133,0.01889197,0.96224787,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,exact_source,modern_cnn,ppo_only_stochastic,361,14,0.03878116,0.01706371,0.99740138,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,exact_source,modern_cnn,random_action,361,13,0.03601108,0.01703601,0.99939486,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,exact_source,modern_cnn,score_greedy,361,15,0.04155125,0.01747922,0.99971661,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,seen_family_new_instance,classical_cnn,bandit_action,183,4,0.02185792,0.01672131,0.98937183,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,12,0.06557377,0.03060109,0.87214431,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,11,0.06010929,0.02202186,0.95884619,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,9,0.04918033,0.01928962,0.99627164,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,seen_family_new_instance,classical_cnn,random_action,183,7,0.03825137,0.02114754,0.99900569,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,seen_family_new_instance,classical_cnn,score_greedy,183,7,0.03825137,0.02147541,0.99933534,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,seen_family_new_instance,modern_cnn,bandit_action,182,2,0.01098901,0.00802198,0.99158354,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,seen_family_new_instance,modern_cnn,gradient_bc_groupdro_ppo_stochastic,182,8,0.04395604,0.01835165,0.87311857,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,seen_family_new_instance,modern_cnn,gradient_bc_only_stochastic,182,8,0.04395604,0.02120879,0.96280896,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,seen_family_new_instance,modern_cnn,ppo_only_stochastic,182,6,0.03296703,0.01098901,0.99628053,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,seen_family_new_instance,modern_cnn,random_action,182,6,0.03296703,0.01131868,0.99886546,50
4130ba39e2738f7793e3aacd4a302d5987cd9bed5278bcabd79d242580d442c8,79,transformer,seen_family_new_instance,modern_cnn,score_greedy,182,6,0.03296703,0.01043956,0.99959904,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,exact_source,classical_cnn,bandit_action,369,5,0.01355014,0.00983740,0.99617247,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,16,0.04336043,0.01897019,0.91039065,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,exact_source,classical_cnn,gradient_bc_only_stochastic,369,15,0.04065041,0.01791328,0.96259877,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,exact_source,classical_cnn,ppo_only_stochastic,369,13,0.03523035,0.01308943,0.99771434,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,exact_source,classical_cnn,random_action,369,11,0.02981030,0.01233062,0.99950575,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,exact_source,classical_cnn,score_greedy,369,12,0.03252033,0.01024390,0.99963835,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,exact_source,modern_cnn,bandit_action,361,8,0.02216066,0.01556787,0.99587497,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,exact_source,modern_cnn,gradient_bc_groupdro_ppo_stochastic,361,22,0.06094183,0.02271468,0.91317154,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,exact_source,modern_cnn,gradient_bc_only_stochastic,361,18,0.04986150,0.02243767,0.96074514,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,exact_source,modern_cnn,ppo_only_stochastic,361,14,0.03878116,0.02260388,0.99720540,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,exact_source,modern_cnn,random_action,361,14,0.03878116,0.01739612,0.99939325,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,exact_source,modern_cnn,score_greedy,361,13,0.03601108,0.01853186,0.99969693,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,seen_family_new_instance,classical_cnn,bandit_action,183,2,0.01092896,0.00907104,0.99246429,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,10,0.05464481,0.02666667,0.91099076,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,7,0.03825137,0.02377049,0.96020502,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,8,0.04371585,0.01901639,0.99664662,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,seen_family_new_instance,classical_cnn,random_action,183,6,0.03278689,0.02043716,0.99876244,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,seen_family_new_instance,classical_cnn,score_greedy,183,7,0.03825137,0.02169399,0.99956612,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,seen_family_new_instance,modern_cnn,bandit_action,182,2,0.01098901,0.00648352,0.98945652,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,seen_family_new_instance,modern_cnn,gradient_bc_groupdro_ppo_stochastic,182,9,0.04945055,0.02258242,0.91103964,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,seen_family_new_instance,modern_cnn,gradient_bc_only_stochastic,182,8,0.04395604,0.02175824,0.96102930,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,seen_family_new_instance,modern_cnn,ppo_only_stochastic,182,5,0.02747253,0.01368132,0.99680961,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,seen_family_new_instance,modern_cnn,random_action,182,6,0.03296703,0.01263736,0.99867488,50
523b8b537d4fa79a5f74b71b9a1d3213624c7b103638d2424a3df7bd534beab9,97,transformer,seen_family_new_instance,modern_cnn,score_greedy,182,6,0.03296703,0.01197802,0.99920407,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,exact_source,classical_cnn,bandit_action,369,4,0.01084011,0.00834688,0.99418817,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,14,0.03794038,0.01598916,0.89374571,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,exact_source,classical_cnn,gradient_bc_only_stochastic,369,13,0.03523035,0.01634146,0.96508865,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,exact_source,classical_cnn,ppo_only_stochastic,369,11,0.02981030,0.01444444,0.99587256,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,exact_source,classical_cnn,random_action,369,12,0.03252033,0.01176152,0.99947971,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,exact_source,classical_cnn,score_greedy,369,12,0.03252033,0.01252033,0.99968674,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,exact_source,modern_cnn,bandit_action,361,9,0.02493075,0.01864266,0.99560519,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,exact_source,modern_cnn,gradient_bc_groupdro_ppo_stochastic,361,16,0.04432133,0.01972299,0.89953137,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,exact_source,modern_cnn,gradient_bc_only_stochastic,361,19,0.05263158,0.02202216,0.96178859,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,exact_source,modern_cnn,ppo_only_stochastic,361,15,0.04155125,0.01670360,0.99686926,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,exact_source,modern_cnn,random_action,361,16,0.04432133,0.01822715,0.99934968,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,exact_source,modern_cnn,score_greedy,361,15,0.04155125,0.01980609,0.99975580,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,seen_family_new_instance,classical_cnn,bandit_action,183,3,0.01639344,0.01240437,0.98786505,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,8,0.04371585,0.02426230,0.89557755,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,7,0.03825137,0.02158470,0.96186319,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,8,0.04371585,0.01956284,0.99582354,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,seen_family_new_instance,classical_cnn,random_action,183,7,0.03825137,0.01918033,0.99883365,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,seen_family_new_instance,classical_cnn,score_greedy,183,8,0.04371585,0.02207650,0.99936100,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,seen_family_new_instance,modern_cnn,bandit_action,182,2,0.01098901,0.00714286,0.99221890,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,seen_family_new_instance,modern_cnn,gradient_bc_groupdro_ppo_stochastic,182,7,0.03846154,0.01412088,0.89642414,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,seen_family_new_instance,modern_cnn,gradient_bc_only_stochastic,182,8,0.04395604,0.01989011,0.96409416,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,seen_family_new_instance,modern_cnn,ppo_only_stochastic,182,7,0.03846154,0.01016484,0.99673279,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,seen_family_new_instance,modern_cnn,random_action,182,5,0.02747253,0.00928571,0.99864097,50
a28078a491303c84bea9fb95ae4c106e4188a83a861049917132aa0a5ea65df3,113,transformer,seen_family_new_instance,modern_cnn,score_greedy,182,5,0.02747253,0.00983516,0.99941184,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,exact_source,classical_cnn,bandit_action,369,5,0.01355014,0.01070461,0.99554635,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,11,0.02981030,0.01444444,0.96328975,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,exact_source,classical_cnn,gradient_bc_only_stochastic,369,13,0.03523035,0.01401084,0.96027817,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,exact_source,classical_cnn,ppo_only_stochastic,369,12,0.03252033,0.01224932,0.99603913,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,exact_source,classical_cnn,random_action,369,11,0.02981030,0.01184282,0.99930082,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,exact_source,classical_cnn,score_greedy,369,11,0.02981030,0.01336043,0.99977669,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,exact_source,modern_cnn,bandit_action,361,6,0.01662050,0.01130194,0.99554945,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,exact_source,modern_cnn,gradient_bc_groupdro_ppo_stochastic,361,16,0.04432133,0.01833795,0.96412337,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,exact_source,modern_cnn,gradient_bc_only_stochastic,361,18,0.04986150,0.02199446,0.96246766,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,exact_source,modern_cnn,ppo_only_stochastic,361,15,0.04155125,0.02218837,0.99643367,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,exact_source,modern_cnn,random_action,361,14,0.03878116,0.01795014,0.99945974,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,exact_source,modern_cnn,score_greedy,361,14,0.03878116,0.01795014,0.99963169,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,seen_family_new_instance,classical_cnn,bandit_action,183,5,0.02732240,0.02016393,0.98792771,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,seen_family_new_instance,classical_cnn,gradient_bc_groupdro_ppo_stochastic,183,8,0.04371585,0.02218579,0.96195315,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,seen_family_new_instance,classical_cnn,gradient_bc_only_stochastic,183,10,0.05464481,0.02295082,0.96001805,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,seen_family_new_instance,classical_cnn,ppo_only_stochastic,183,7,0.03825137,0.02464481,0.99565394,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,seen_family_new_instance,classical_cnn,random_action,183,7,0.03825137,0.02180328,0.99873063,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,seen_family_new_instance,classical_cnn,score_greedy,183,7,0.03825137,0.01972678,0.99932814,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,seen_family_new_instance,modern_cnn,bandit_action,182,3,0.01648352,0.01291209,0.98807463,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,seen_family_new_instance,modern_cnn,gradient_bc_groupdro_ppo_stochastic,182,10,0.05494505,0.02109890,0.96313580,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,seen_family_new_instance,modern_cnn,gradient_bc_only_stochastic,182,9,0.04945055,0.01862637,0.96342158,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,seen_family_new_instance,modern_cnn,ppo_only_stochastic,182,7,0.03846154,0.01313187,0.99546318,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,seen_family_new_instance,modern_cnn,random_action,182,7,0.03846154,0.00763736,0.99890135,50
9d008da9fbf8185ecb8c52eacf300648d0fc5c72b739b084dc6e015054165a72,131,transformer,seen_family_new_instance,modern_cnn,score_greedy,182,7,0.03846154,0.01576923,0.99957345,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,exact_source,classical_cnn,bandit_action,369,3,0.00813008,0.00669377,0.99542038,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,exact_source,classical_cnn,gradient_bc_groupdro_ppo_stochastic,369,13,0.03523035,0.01910569,0.95235280,50
73b15383a72b3544c990f71f2a53753aac4cbc128a729db37893dfb094190f06,149,transformer,exact_source,classical_cnn,gradient_bc_only_stochastic,369,11,0.02981030,0.01401084,0.96470711,50
